FUNCTION_BLOCK,BODY_TYPE,RUNG,RUNG_NAME,OBJECT,OBJECT_TYPE_LIST,ATTRIBUTES
Counter_for_Part_No_ZAW,LD,15,NONE,LdObject,Contact,"{'operand': 'LB001', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD093[1]', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD094[1]', 'out_list': ['4']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['4'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['8'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['5'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['6'], '_outVar_out_order': ['2'], '_outVar_out_list': ['7']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['7']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': 'LD094[1]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD092[1]', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD093[1]', 'out_list': ['10']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['10'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['14'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['11'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['12'], '_outVar_out_order': ['2'], '_outVar_out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['13']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': 'LD093[1]', 'in_list': ['14']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD091[1]', 'out_list': ['15']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD092[1]', 'out_list': ['16']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['17']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['16'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['15'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['17'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['18'], '_outVar_out_order': ['2'], '_outVar_out_list': ['19']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['19']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': 'LD092[1]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD090[1]', 'out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD091[1]', 'out_list': ['22']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['23']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['22'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['26'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['21'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['23'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['24'], '_outVar_out_order': ['2'], '_outVar_out_list': ['25']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['25']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': 'LD091[1]', 'in_list': ['26']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD089[1]', 'out_list': ['27']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'LD090[1]', 'out_list': ['28']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['29']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['28'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['32'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['27'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['29'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['30'], '_outVar_out_order': ['2'], '_outVar_out_list': ['31']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['31']}"
Counter_for_Part_No_ZAW,LD,15,NONE,FbdObject,DataSink,"{'identifier': 'LD090[1]', 'in_list': ['32']}"
Counter_for_Part_No_ZAW,LD,15,NONE,LdObject,RightPowerRail,"{'in_list': ['6', '12', '18', '24', '30'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,16,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,16,NONE,LdObject,Contact,"{'operand': 'LB001', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD088[1]', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD089[1]', 'out_list': ['4']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['4'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['8'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['5'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['6'], '_outVar_out_order': ['2'], '_outVar_out_list': ['7']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['7']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': 'LD089[1]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD087[1]', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD088[1]', 'out_list': ['10']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['10'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['14'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['11'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['12'], '_outVar_out_order': ['2'], '_outVar_out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['13']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': 'LD088[1]', 'in_list': ['14']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD086[1]', 'out_list': ['15']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD087[1]', 'out_list': ['16']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['17']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['16'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['15'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['17'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['18'], '_outVar_out_order': ['2'], '_outVar_out_list': ['19']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['19']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': 'LD087[1]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD085[1]', 'out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD086[1]', 'out_list': ['22']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['23']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['22'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['26'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['21'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['23'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['24'], '_outVar_out_order': ['2'], '_outVar_out_list': ['25']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['25']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': 'LD086[1]', 'in_list': ['26']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD084[1]', 'out_list': ['27']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'LD085[1]', 'out_list': ['28']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['29']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['28'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['32'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['27'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['29'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['30'], '_outVar_out_order': ['2'], '_outVar_out_list': ['31']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['31']}"
Counter_for_Part_No_ZAW,LD,16,NONE,FbdObject,DataSink,"{'identifier': 'LD085[1]', 'in_list': ['32']}"
Counter_for_Part_No_ZAW,LD,16,NONE,LdObject,RightPowerRail,"{'in_list': ['6', '12', '18', '24', '30'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,17,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,17,NONE,LdObject,Contact,"{'operand': 'LB001', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD083[1]', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD084[1]', 'out_list': ['4']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['4'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['8'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['5'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['6'], '_outVar_out_order': ['2'], '_outVar_out_list': ['7']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['7']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': 'LD084[1]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD082[1]', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD083[1]', 'out_list': ['10']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['10'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['14'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['11'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['12'], '_outVar_out_order': ['2'], '_outVar_out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['13']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': 'LD083[1]', 'in_list': ['14']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD081[1]', 'out_list': ['15']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD082[1]', 'out_list': ['16']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['17']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['16'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['15'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['17'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['18'], '_outVar_out_order': ['2'], '_outVar_out_list': ['19']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['19']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': 'LD082[1]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD080[1]', 'out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD081[1]', 'out_list': ['22']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['23']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['22'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['26'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['21'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['23'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['24'], '_outVar_out_order': ['2'], '_outVar_out_list': ['25']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['25']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': 'LD081[1]', 'in_list': ['26']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD079[1]', 'out_list': ['27']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'LD080[1]', 'out_list': ['28']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['29']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['28'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['32'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['27'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['29'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['30'], '_outVar_out_order': ['2'], '_outVar_out_list': ['31']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['31']}"
Counter_for_Part_No_ZAW,LD,17,NONE,FbdObject,DataSink,"{'identifier': 'LD080[1]', 'in_list': ['32']}"
Counter_for_Part_No_ZAW,LD,17,NONE,LdObject,RightPowerRail,"{'in_list': ['6', '12', '18', '24', '30'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,18,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,18,NONE,LdObject,Contact,"{'operand': 'LB001', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD078[1]', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD079[1]', 'out_list': ['4']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['5']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['4'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['8'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['5'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['6'], '_outVar_out_order': ['2'], '_outVar_out_list': ['7']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['7']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': 'LD079[1]', 'in_list': ['8']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD077[1]', 'out_list': ['9']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD078[1]', 'out_list': ['10']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['11']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['10'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['14'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['9'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['11'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['12'], '_outVar_out_order': ['2'], '_outVar_out_list': ['13']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['13']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': 'LD078[1]', 'in_list': ['14']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD076[1]', 'out_list': ['15']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD077[1]', 'out_list': ['16']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['17']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['16'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['20'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['15'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['17'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['18'], '_outVar_out_order': ['2'], '_outVar_out_list': ['19']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['19']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': 'LD077[1]', 'in_list': ['20']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD075[1]', 'out_list': ['21']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD076[1]', 'out_list': ['22']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['23']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['22'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['26'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['21'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['23'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['24'], '_outVar_out_order': ['2'], '_outVar_out_list': ['25']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['25']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': 'LD076[1]', 'in_list': ['26']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD074[1]', 'out_list': ['27']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'LD075[1]', 'out_list': ['28']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['29']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,Block,"{'typeName': 'MemCopy', 'AryOut_inoutVar_in_order': ['3'], 'AryOut_inoutVar_in_list': ['28'], 'AryOut_inoutVar_out_order': ['3'], 'AryOut_inoutVar_out_list': ['32'], 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['27'], 'Size_inVar_in_order': ['4'], 'Size_inVar_in_list': ['29'], 'ENO_outVar_out_order': ['1'], 'ENO_outVar_out_list': ['30'], '_outVar_out_order': ['2'], '_outVar_out_list': ['31']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['31']}"
Counter_for_Part_No_ZAW,LD,18,NONE,FbdObject,DataSink,"{'identifier': 'LD075[1]', 'in_list': ['32']}"
Counter_for_Part_No_ZAW,LD,18,NONE,LdObject,RightPowerRail,"{'in_list': ['6', '12', '18', '24', '30'], 'out_list': []}"
Counter_for_Part_No_ZAW,LD,19,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
Counter_for_Part_No_ZAW,LD,19,NONE,LdObject,Contact,"{'operand': 'LB001', 'edge': 'rising', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
Counter_for_Part_No_ZAW,LD,19,NONE,FbdObject,DataSource,"{'identifier': 'LD073[1]', 'out_list': ['3']}"
Counter_for_Part_No_ZAW,LD,19,NONE,FbdObject,DataSource,"{'identifier': 'LD074[1]', 'out_list': ['4']}"
Counter_for_Part_No_ZAW,LD,19,NONE,FbdObject,DataSource,"{'identifier': 'UINT#30', 'out_list': ['5']}"
