PROGRAM,BODY,RUNG,RUNG_NAME,OBJECT,OBJECT_TYPE_LIST,ATTRIBUTES
P000_InitialSetting,Fault,2,"
■緊急停止異常 =EMERGENCY STOP 
        _PLC_ErrSta: PLC機能ﾓｼﾞｭｰﾙ異常ｽﾃｰﾀｽ =PLC FUNCTION MODULE FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ / 4bit: 監視情報(警報異常) / 他：予約)
",FbdObject,DataSource,"{'identifier': 'USINT#6', 'out_list': ['5']}"
P000_InitialSetting,Fault,2,"
■緊急停止異常 =EMERGENCY STOP 
        _PLC_ErrSta: PLC機能ﾓｼﾞｭｰﾙ異常ｽﾃｰﾀｽ =PLC FUNCTION MODULE FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ / 4bit: 監視情報(警報異常) / 他：予約)
",FbdObject,Block,{}
P000_InitialSetting,Fault,2,"
■緊急停止異常 =EMERGENCY STOP 
        _PLC_ErrSta: PLC機能ﾓｼﾞｭｰﾙ異常ｽﾃｰﾀｽ =PLC FUNCTION MODULE FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ / 4bit: 監視情報(警報異常) / 他：予約)
",FbdObject,DataSource,"{'identifier': '_PLC_ErrSta', 'out_list': ['7']}"
P000_InitialSetting,Fault,2,"
■緊急停止異常 =EMERGENCY STOP 
        _PLC_ErrSta: PLC機能ﾓｼﾞｭｰﾙ異常ｽﾃｰﾀｽ =PLC FUNCTION MODULE FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ / 4bit: 監視情報(警報異常) / 他：予約)
",FbdObject,DataSource,"{'identifier': 'USINT#5', 'out_list': ['8']}"
P000_InitialSetting,Fault,2,"
■緊急停止異常 =EMERGENCY STOP 
        _PLC_ErrSta: PLC機能ﾓｼﾞｭｰﾙ異常ｽﾃｰﾀｽ =PLC FUNCTION MODULE FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ / 4bit: 監視情報(警報異常) / 他：予約)
",FbdObject,Block,{}
P000_InitialSetting,Fault,2,"
■緊急停止異常 =EMERGENCY STOP 
        _PLC_ErrSta: PLC機能ﾓｼﾞｭｰﾙ異常ｽﾃｰﾀｽ =PLC FUNCTION MODULE FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ / 4bit: 監視情報(警報異常) / 他：予約)
",LdObject,Contact,"{'operand': 'AL000[1]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['10']}"
P000_InitialSetting,Fault,2,"
■緊急停止異常 =EMERGENCY STOP 
        _PLC_ErrSta: PLC機能ﾓｼﾞｭｰﾙ異常ｽﾃｰﾀｽ =PLC FUNCTION MODULE FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ / 4bit: 監視情報(警報異常) / 他：予約)
",LdObject,Coil,"{'operand': 'AL000[1]', 'in_list': ['6', '9', '10'], 'out_list': ['11']}"
P000_InitialSetting,Fault,2,"
■緊急停止異常 =EMERGENCY STOP 
        _PLC_ErrSta: PLC機能ﾓｼﾞｭｰﾙ異常ｽﾃｰﾀｽ =PLC FUNCTION MODULE FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ / 4bit: 監視情報(警報異常) / 他：予約)
",LdObject,RightPowerRail,"{'in_list': ['11'], 'out_list': []}"
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",CommonObject,Comment,{}
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1', '2']}"
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",LdObject,Contact,"{'operand': 'PWR_ON', 'negated': 'false', 'in_list': ['1'], 'out_list': ['3']}"
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",FbdObject,DataSource,"{'identifier': '_EIP_ErrSta', 'out_list': ['4']}"
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",FbdObject,DataSource,"{'identifier': 'USINT#6', 'out_list': ['5']}"
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",FbdObject,Block,{}
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",LdObject,Contact,"{'operand': 'AL000[2]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['7']}"
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",LdObject,Coil,"{'operand': 'AL000[2]', 'in_list': ['6', '7'], 'out_list': ['8']}"
P000_InitialSetting,Fault,3,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)
",LdObject,RightPowerRail,"{'in_list': ['8'], 'out_list': []}"
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",CommonObject,Comment,{}
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1', '2']}"
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",LdObject,Contact,"{'operand': 'PWR_ON', 'negated': 'false', 'in_list': ['1'], 'out_list': ['3']}"
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",FbdObject,DataSource,"{'identifier': '_EC_ErrSta', 'out_list': ['4']}"
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",FbdObject,DataSource,"{'identifier': 'USINT#6', 'out_list': ['5']}"
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",FbdObject,Block,{}
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",LdObject,Contact,"{'operand': '_EC_PDActive', 'negated': 'true', 'in_list': ['3'], 'out_list': ['7']}"
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",LdObject,Contact,"{'operand': 'AL000[3]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['8']}"
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",LdObject,Coil,"{'operand': 'AL000[3]', 'in_list': ['6', '7', '8'], 'out_list': ['9']}"
P000_InitialSetting,Fault,4,"
        _EC_ErrSta: 内蔵EtherCAT異常ｽﾃｰﾀｽ =BUILD IN EtherCAT FAULT STATUS
　　　(7bit: 全停止ﾌｫｰﾙﾄ-ﾕｰｻﾞﾌﾟﾛｸﾞﾗﾑ停止するため表示不可 / 6bit: 部分停止ﾌｫｰﾙﾄ / 5bit: 軽度ﾌｫｰﾙﾄ(警報異常) / 4bit: 監視情報(警報異常) / 他：予約)

　　_EC_PDActive:  ﾌﾟﾛｾｽﾃﾞｰﾀ通信ｽﾃｰﾀｽ =PROCESS DATA COMMUNICATION STATUS
　　　ONで通信正常。EtherCAT機器未使用時はOFFのため_EC_PDActive信号をすべて削除してください 
　　　ON is communication normal. If not in use EtherCAT device, delete _EC_PDActive due to turn it off.
",LdObject,RightPowerRail,"{'in_list': ['9'], 'out_list': []}"
P000_InitialSetting,Fault,5,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1', '2']}"
P000_InitialSetting,Fault,5,NONE,LdObject,Contact,"{'operand': 'PWR_ON', 'negated': 'false', 'in_list': ['1'], 'out_list': ['3']}"
P000_InitialSetting,Fault,5,NONE,LdObject,Contact,"{'operand': 'X000SPLC1_99', 'negated': 'true', 'in_list': ['3'], 'out_list': ['4']}"
P000_InitialSetting,Fault,5,NONE,LdObject,Contact,"{'operand': 'AL000[4]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['5']}"
P000_InitialSetting,Fault,5,NONE,LdObject,Coil,"{'operand': 'AL000[4]', 'in_list': ['4', '5'], 'out_list': ['6']}"
P000_InitialSetting,Fault,5,NONE,LdObject,RightPowerRail,"{'in_list': ['6'], 'out_list': []}"
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",CommonObject,Comment,{}
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1', '2']}"
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",LdObject,Contact,"{'operand': 'PWR_ON', 'negated': 'false', 'in_list': ['1'], 'out_list': ['3']}"
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",FbdObject,DataSource,"{'identifier': '_EIP_ErrSta', 'out_list': ['4']}"
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",FbdObject,DataSource,"{'identifier': 'USINT#5', 'out_list': ['5']}"
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",FbdObject,Block,{}
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",LdObject,Contact,"{'operand': 'AL000[26]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['7']}"
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",LdObject,Contact,"{'operand': 'LT200[26].Q', 'negated': 'true', 'in_list': ['6', '7'], 'out_list': ['8']}"
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",LdObject,Coil,"{'operand': 'AL000[26]', 'in_list': ['8'], 'out_list': ['9']}"
P000_InitialSetting,Fault,6,"
        _EIP_ErrSta: 内蔵EtherNet/IP異常ｽﾃｰﾀｽ =BUILD IN EtherNet/IP FAULT STATUS
　　　(5bit: 軽度ﾌｫｰﾙﾄ)
",LdObject,RightPowerRail,"{'in_list': ['9'], 'out_list': []}"
P000_InitialSetting,Fault,7,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1']}"
P000_InitialSetting,Fault,7,NONE,LdObject,Contact,"{'operand': 'AL000[26]', 'negated': 'false', 'in_list': ['1'], 'out_list': ['2']}"
P000_InitialSetting,Fault,7,NONE,FbdObject,DataSource,"{'identifier': '_EIP_ErrSta', 'out_list': ['3']}"
P000_InitialSetting,Fault,7,NONE,FbdObject,DataSource,"{'identifier': 'USINT#5', 'out_list': ['4']}"
P000_InitialSetting,Fault,7,NONE,FbdObject,Block,"{'typeName': 'TestABitN', 'EN_inVar_in_order': ['1'], 'EN_inVar_in_list': ['2'], 'In_inVar_in_order': ['2'], 'In_inVar_in_list': ['3'], 'Pos_inVar_in_order': ['3'], 'Pos_inVar_in_list': ['4'], '_outVar_out_order': ['1'], '_outVar_out_list': ['5']}"
P000_InitialSetting,Fault,7,NONE,FbdObject,DataSource,"{'identifier': 'T#1.0s', 'out_list': ['6']}"
P000_InitialSetting,Fault,7,NONE,FbdObject,Block,"{'typeName': 'TON', 'instanceName': 'LT200[26]', 'In_inVar_in_order': ['1'], 'In_inVar_in_list': ['5'], 'PT_inVar_in_order': ['2'], 'PT_inVar_in_list': ['6'], 'Q_outVar_out_order': ['1'], 'Q_outVar_out_list': ['7'], 'ET_outVar_out_order': ['2'], 'ET_outVar_out_list': ['8']}"
P000_InitialSetting,Fault,7,NONE,FbdObject,DataSink,"{'identifier': '', 'in_list': ['8']}"
P000_InitialSetting,Fault,7,NONE,LdObject,RightPowerRail,"{'in_list': ['7'], 'out_list': []}"
P000_InitialSetting,Fault,8,NONE,LdObject,LeftPowerRail,"{'in_list': [], 'out_list': ['1', '2']}"
P000_InitialSetting,Fault,8,NONE,LdObject,Contact,"{'operand': 'PB_ALARM_RST', 'negated': 'false', 'in_list': ['1'], 'out_list': ['3']}"
P000_InitialSetting,Fault,8,NONE,LdObject,Contact,"{'operand': 'LB200[0]', 'negated': 'false', 'in_list': ['2'], 'out_list': ['4']}"
